hour,id,pv_capacity,battery_capacity,battery_level,imbalance,money_balance,trading_price,neighbourhood,transactions
5,98,0.25,10,0.0,0.0,-0.3215996,0.18725891048492901,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 98, 'amount': 0.29859843850135803, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,0,4.5,10,0.0,0.0,-0.44131494,0.19652689072975293,Lingotto,"[{'sender': 'Aggregator', 'receiver': 0, 'amount': 0.3610757291316986, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,7,3.0,10,0.0,0.0,-0.47277653,0.1953368269969064,Lingotto,"[{'sender': 'Aggregator', 'receiver': 7, 'amount': 0.42546337842941284, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,12,4.5,10,0.0,0.0,-0.49959648,0.18752719702828222,Lingotto,"[{'sender': 'Aggregator', 'receiver': 12, 'amount': 0.4070613980293274, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,28,0.75,0,0.0,0.0,-0.31787843,0.21331323865790586,Lingotto,"[{'sender': 'Aggregator', 'receiver': 28, 'amount': 0.2550869882106781, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,34,0.25,0,0.0,0.0,-0.5460875,0.20671041399035817,Lingotto,"[{'sender': 'Aggregator', 'receiver': 34, 'amount': 0.42416030168533325, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,54,2.25,10,0.0,0.0,-0.3634529,0.21693663014612963,Lingotto,"[{'sender': 'Aggregator', 'receiver': 54, 'amount': 0.3201206624507904, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,61,4.0,5,0.0,0.0,-0.3725105,0.18601668527680604,Lingotto,"[{'sender': 'Aggregator', 'receiver': 61, 'amount': 0.3171881437301636, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,70,4.5,10,0.0,0.0,-0.24435699,0.187980255155527,Lingotto,"[{'sender': 'Aggregator', 'receiver': 70, 'amount': 0.22717803716659546, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,75,4.5,5,0.0,0.0,-0.5415477,0.21195396163133326,Lingotto,"[{'sender': 'Aggregator', 'receiver': 75, 'amount': 0.42479145526885986, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,81,3.75,10,0.0,0.0,-0.5567732,0.18159272221337502,Lingotto,"[{'sender': 'Aggregator', 'receiver': 81, 'amount': 0.4561731815338135, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,95,4.0,10,0.0,0.0,-0.4330061,0.20642303505316084,Lingotto,"[{'sender': 'Aggregator', 'receiver': 95, 'amount': 0.36694109439849854, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,99,3.75,0,0.0,0.0,-0.3048906,0.21464123609561972,Lingotto,"[{'sender': 'Aggregator', 'receiver': 99, 'amount': 0.24392521381378174, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,2,2.0,5,0.0,0.0,-0.4697574,0.18978472769533694,Aurora,"[{'sender': 'Aggregator', 'receiver': 2, 'amount': 0.4299272894859314, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,19,2.5,10,0.0,0.0,-0.2094929,0.20521259995469185,Aurora,"[{'sender': 'Aggregator', 'receiver': 19, 'amount': 0.1974993646144867, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,21,2.75,0,0.0,0.0,-0.59091634,0.20225384277222247,Aurora,"[{'sender': 'Aggregator', 'receiver': 21, 'amount': 0.4901811480522156, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,30,0.25,5,0.0,0.0,-0.5447756,0.19120982669476166,Aurora,"[{'sender': 'Aggregator', 'receiver': 30, 'amount': 0.4883320927619934, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,36,1.0,0,0.0,0.0,-0.44072592,0.21792505651244842,Aurora,"[{'sender': 'Aggregator', 'receiver': 36, 'amount': 0.3697904348373413, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,63,4.25,0,0.0,0.0,-0.41725472,0.19190050990470078,Aurora,"[{'sender': 'Aggregator', 'receiver': 63, 'amount': 0.3312962055206299, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,92,3.75,5,0.0,0.0,-0.5747553,0.18874701330264243,Aurora,"[{'sender': 'Aggregator', 'receiver': 92, 'amount': 0.43504437804222107, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,94,1.25,10,0.0,0.0,-0.4301179,0.20067249768245185,Aurora,"[{'sender': 'Aggregator', 'receiver': 94, 'amount': 0.35047608613967896, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,1,0.5,0,0.0,0.0,-0.278234,0.20220883682697802,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 1, 'amount': 0.22571474313735962, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,23,0.0,0,0.0,0.0,-0.2004486,0.1861930884105918,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 23, 'amount': 0.17392107844352722, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,40,1.5,0,0.0,0.0,-0.50280863,0.18881004458191863,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 40, 'amount': 0.4437224864959717, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,47,1.25,10,0.0,0.0,-0.53413504,0.2028273915631608,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 47, 'amount': 0.4528104364871979, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,49,1.0,5,0.0,0.0,-0.43042895,0.19233904938095667,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 49, 'amount': 0.37992510199546814, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,60,3.75,5,0.0,0.0,-0.35763186,0.20391637297150478,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 60, 'amount': 0.306703120470047, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,65,4.5,10,0.0,0.0,-0.5885834,0.19081370623016777,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 65, 'amount': 0.45483750104904175, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,69,0.25,10,0.0,0.0,-0.38049078,0.21034157350111826,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 69, 'amount': 0.33380383253097534, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,72,2.5,0,0.0,0.0,-0.32243198,0.211236719793244,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 72, 'amount': 0.2760733664035797, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,86,1.25,5,0.0,0.0,-0.32431966,0.2106873704615766,Barriera_di_Milano,"[{'sender': 'Aggregator', 'receiver': 86, 'amount': 0.2660885751247406, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,25,4.25,5,0.0,0.0,-0.30978307,0.19551725427760513,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 25, 'amount': 0.268322229385376, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,35,1.0,10,0.0,0.0,-0.34798002,0.21669787335531396,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 35, 'amount': 0.2778497636318207, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,41,0.0,5,0.0,0.0,-0.43245602,0.2014819060585981,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 41, 'amount': 0.3718138635158539, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,44,3.0,0,0.0,0.0,-0.40532875,0.1846405086808555,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 44, 'amount': 0.3643554151058197, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,51,1.75,5,0.0,0.0,-0.29999572,0.18433051062085612,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 51, 'amount': 0.24739934504032135, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,55,1.25,0,0.0,0.0,-0.55268025,0.20710614018461812,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 55, 'amount': 0.45947957038879395, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,62,3.75,10,0.0,0.0,-0.21017765,0.19957101948528164,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 62, 'amount': 0.19220024347305298, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,73,1.75,0,0.0,0.0,-0.361716,0.21213838355434933,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 73, 'amount': 0.2869986891746521, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,74,4.5,0,0.0,0.0,-0.2934179,0.2085986056640508,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 74, 'amount': 0.23661735653877258, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,76,2.75,10,0.0,0.0,-0.35801262,0.2122085269811514,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 76, 'amount': 0.32243525981903076, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,80,0.0,10,0.0,0.0,-0.5685543,0.2004277491916292,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 80, 'amount': 0.4751893877983093, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,90,1.75,10,0.0,0.0,-0.21990404,0.2087473562910737,Cit_Turin,"[{'sender': 'Aggregator', 'receiver': 90, 'amount': 0.18652063608169556, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,6,4.0,5,0.0,0.0,-0.34024087,0.20222191559267097,Crocetta,"[{'sender': 'Aggregator', 'receiver': 6, 'amount': 0.29507431387901306, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,9,3.5,5,0.0,0.0,-0.37090695,0.215090969326827,Crocetta,"[{'sender': 'Aggregator', 'receiver': 9, 'amount': 0.344643771648407, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,16,4.75,5,0.0,0.0,-0.44717202,0.18174109864488092,Crocetta,"[{'sender': 'Aggregator', 'receiver': 16, 'amount': 0.38272330164909363, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,26,3.5,5,0.0,0.0,-0.5842397,0.21928051810582622,Crocetta,"[{'sender': 'Aggregator', 'receiver': 26, 'amount': 0.49912023544311523, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,29,0.25,0,0.0,0.0,-0.44781324,0.19714471393199548,Crocetta,"[{'sender': 'Aggregator', 'receiver': 29, 'amount': 0.40195897221565247, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,32,3.75,10,0.0,0.0,-0.27005446,0.19014748365428424,Crocetta,"[{'sender': 'Aggregator', 'receiver': 32, 'amount': 0.22811344265937805, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,38,0.5,5,0.0,0.0,-0.20485525,0.1837870918874381,Crocetta,"[{'sender': 'Aggregator', 'receiver': 38, 'amount': 0.17177456617355347, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,45,3.0,10,0.0,0.0,-0.4673177,0.19259302400288447,Crocetta,"[{'sender': 'Aggregator', 'receiver': 45, 'amount': 0.38295868039131165, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,56,4.5,5,0.0,0.0,-0.42579103,0.20963330178653028,Crocetta,"[{'sender': 'Aggregator', 'receiver': 56, 'amount': 0.38313332200050354, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,57,4.0,10,0.0,0.0,-0.51159334,0.21835665152447592,Crocetta,"[{'sender': 'Aggregator', 'receiver': 57, 'amount': 0.4334246516227722, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,87,4.0,10,0.0,0.0,-0.32837796,0.21912876971543396,Crocetta,"[{'sender': 'Aggregator', 'receiver': 87, 'amount': 0.2720499038696289, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,93,4.5,10,0.0,0.0,-0.4804935,0.20166178272181157,Crocetta,"[{'sender': 'Aggregator', 'receiver': 93, 'amount': 0.4003666639328003, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,4,1.75,5,0.0,0.0,-0.4719472,0.19010847837898232,San_Donato,"[{'sender': 'Aggregator', 'receiver': 4, 'amount': 0.3751075863838196, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,8,4.0,10,0.0,0.0,-0.55760574,0.18361877334609825,San_Donato,"[{'sender': 'Aggregator', 'receiver': 8, 'amount': 0.454954594373703, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,10,4.75,10,0.0,0.0,-0.47428825,0.18448349347565385,San_Donato,"[{'sender': 'Aggregator', 'receiver': 10, 'amount': 0.39333927631378174, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,24,1.0,0,0.0,0.0,-0.28265426,0.18658863829235967,San_Donato,"[{'sender': 'Aggregator', 'receiver': 24, 'amount': 0.24525746703147888, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,27,0.0,5,0.0,0.0,-0.21217228,0.19672188465333207,San_Donato,"[{'sender': 'Aggregator', 'receiver': 27, 'amount': 0.17000886797904968, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,39,3.25,10,0.0,0.0,-0.20500661,0.1970605362621057,San_Donato,"[{'sender': 'Aggregator', 'receiver': 39, 'amount': 0.1841820627450943, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,46,2.5,0,0.0,0.0,-0.2888341,0.2157510696006457,San_Donato,"[{'sender': 'Aggregator', 'receiver': 46, 'amount': 0.24398167431354523, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,53,2.0,0,0.0,0.0,-0.4698075,0.19218242290097648,San_Donato,"[{'sender': 'Aggregator', 'receiver': 53, 'amount': 0.3978472054004669, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,58,4.25,5,0.0,0.0,-0.4528714,0.20854509481643446,San_Donato,"[{'sender': 'Aggregator', 'receiver': 58, 'amount': 0.39309534430503845, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,83,2.5,5,0.0,0.0,-0.551571,0.2165903458713964,San_Donato,"[{'sender': 'Aggregator', 'receiver': 83, 'amount': 0.48195451498031616, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,85,1.75,5,0.0,0.0,-0.4057121,0.20328787196939238,San_Donato,"[{'sender': 'Aggregator', 'receiver': 85, 'amount': 0.32120415568351746, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,91,1.75,0,0.0,0.0,-0.24445766,0.1863557034991361,San_Donato,"[{'sender': 'Aggregator', 'receiver': 91, 'amount': 0.20431333780288696, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
5,96,2.75,10,0.0,0.0,-0.42206538,0.21051559465846453,San_Donato,"[{'sender': 'Aggregator', 'receiver': 96, 'amount': 0.37996286153793335, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 5}]"
6,15,3.75,10,0.0,0.0,-0.47206116,0.19222013255724482,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 15, 'amount': 1.0471009016036987, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,17,4.75,0,0.0,0.0,-0.7838348,0.21332876531616085,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 17, 'amount': 1.6189820766448975, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,37,3.25,10,0.0,0.0,-0.4400599,0.19441964671166861,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 37, 'amount': 0.9200797080993652, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,42,1.25,0,0.0,0.0,-0.9095166,0.2166098847639431,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 42, 'amount': 1.9188235998153687, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,52,2.0,0,0.0,0.0,-0.7506236,0.21372293801864428,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 52, 'amount': 1.6937357187271118, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,77,0.0,0,0.0,0.0,-0.49533015,0.186166161370017,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 77, 'amount': 1.1085180044174194, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,82,0.0,0,0.0,0.0,-0.759189,0.2025868589262316,San_Salvario,"[{'sender': 'Aggregator', 'receiver': 82, 'amount': 1.6908276081085205, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,3,0.75,0,0.0,0.0,-0.37961906,0.20605090099733717,Centro,"[{'sender': 'Aggregator', 'receiver': 3, 'amount': 0.7990049123764038, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,13,3.75,10,0.0,0.0,-0.81114507,0.21428626524803285,Centro,"[{'sender': 'Aggregator', 'receiver': 13, 'amount': 1.737362265586853, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,31,1.75,5,0.0,0.0,-0.5103834,0.21969319272457233,Centro,"[{'sender': 'Aggregator', 'receiver': 31, 'amount': 1.0762262344360352, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,33,2.75,0,0.0,0.0,-1.0453725,0.21802334336321857,Centro,"[{'sender': 'Aggregator', 'receiver': 33, 'amount': 2.2911648750305176, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,50,2.75,5,0.0,0.0,-1.0558512,0.21420537660966105,Centro,"[{'sender': 'Aggregator', 'receiver': 50, 'amount': 2.2734057903289795, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,64,4.0,5,0.0,0.0,-0.3805303,0.21930069037630773,Centro,"[{'sender': 'Aggregator', 'receiver': 64, 'amount': 0.7730060815811157, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,84,3.75,5,0.0,0.0,-0.94025004,0.1888456367544992,Centro,"[{'sender': 'Aggregator', 'receiver': 84, 'amount': 1.9531348943710327, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,88,4.25,10,0.0,0.0,-0.4280432,0.20782318153033136,Centro,"[{'sender': 'Aggregator', 'receiver': 88, 'amount': 0.9046355485916138, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,97,4.75,5,0.0,0.0,-0.9854256,0.1887458258179695,Centro,"[{'sender': 'Aggregator', 'receiver': 97, 'amount': 2.2610249519348145, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,11,4.0,10,0.0,0.0,-0.48325044,0.20594088634916427,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 11, 'amount': 0.9703406691551208, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,14,1.5,10,0.0,0.0,-0.43190244,0.18934278030043505,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 14, 'amount': 0.9108981490135193, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,18,3.0,0,0.0,0.0,-0.70930684,0.21755044252104716,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 18, 'amount': 1.4892343282699585, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,22,1.0,0,0.0,0.0,-0.6484575,0.19999129570244856,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 22, 'amount': 1.3527976274490356, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,48,2.5,0,0.0,0.0,-0.37397277,0.21799114718091037,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 48, 'amount': 0.7410993576049805, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,59,2.5,10,0.0,0.0,-0.67928207,0.18799514194447464,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 59, 'amount': 1.440645694732666, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,67,4.25,0,0.0,0.0,-0.6320609,0.21744397707724128,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 67, 'amount': 1.270866870880127, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,71,3.25,5,0.0,0.0,-0.57757425,0.19781424136315615,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 71, 'amount': 1.228874921798706, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,78,2.25,5,0.0,0.0,-1.0666163,0.21083139081998503,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 78, 'amount': 2.3114025592803955, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,79,0.0,5,0.0,0.0,-0.9487308,0.21319524082061192,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 79, 'amount': 2.0872199535369873, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,89,3.0,5,0.0,0.0,-0.70461893,0.18757412830206835,Vanchiglia,"[{'sender': 'Aggregator', 'receiver': 89, 'amount': 1.4838087558746338, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,5,3.0,10,0.0,0.0,-0.57369715,0.21152227533138937,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 5, 'amount': 1.2006020545959473, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,20,2.0,0,0.0,0.0,-0.40135026,0.1955998007427623,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 20, 'amount': 0.8676707148551941, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,43,2.5,10,0.0,0.0,-0.7216666,0.2027554157160799,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 43, 'amount': 1.6007193326950073, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,66,2.25,5,0.0,0.0,-0.5212333,0.19490253392118348,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 66, 'amount': 1.1469987630844116, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,68,4.5,0,0.0,0.0,-0.75846004,0.18450097631392326,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 68, 'amount': 1.631941318511963, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,98,0.25,10,0.0,0.0,-0.5821236,0.2036370843616382,Santa_Rita,"[{'sender': 'Aggregator', 'receiver': 98, 'amount': 1.2405904531478882, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,0,4.5,10,0.0,0.0,-0.80516034,0.18163004149375317,Lingotto,"[{'sender': 'Aggregator', 'receiver': 0, 'amount': 1.7325972318649292, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,7,3.0,10,0.0,0.0,-0.8781096,0.20052197706056696,Lingotto,"[{'sender': 'Aggregator', 'receiver': 7, 'amount': 1.9301573038101196, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,12,4.5,10,0.0,0.0,-0.93499756,0.181170657621594,Lingotto,"[{'sender': 'Aggregator', 'receiver': 12, 'amount': 2.073338508605957, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,28,0.75,0,0.0,0.0,-0.5667187,0.19711943219539105,Lingotto,"[{'sender': 'Aggregator', 'receiver': 28, 'amount': 1.1849536895751953, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,34,0.25,0,0.0,0.0,-1.0419123,0.1898356374058432,Lingotto,"[{'sender': 'Aggregator', 'receiver': 34, 'amount': 2.361070394515991, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,54,2.25,10,0.0,0.0,-0.67027354,0.19585784529257164,Lingotto,"[{'sender': 'Aggregator', 'receiver': 54, 'amount': 1.4610506296157837, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,61,4.0,5,0.0,0.0,-0.64257747,0.20845726116053714,Lingotto,"[{'sender': 'Aggregator', 'receiver': 61, 'amount': 1.286033272743225, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,70,4.5,10,0.0,0.0,-0.44727302,0.21628417094809935,Lingotto,"[{'sender': 'Aggregator', 'receiver': 70, 'amount': 0.9662668108940125, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,75,4.5,5,0.0,0.0,-1.032277,0.1923163491951356,Lingotto,"[{'sender': 'Aggregator', 'receiver': 75, 'amount': 2.336806297302246, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,81,3.75,10,0.0,0.0,-1.0318983,0.18086831613397453,Lingotto,"[{'sender': 'Aggregator', 'receiver': 81, 'amount': 2.262500286102295, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
6,95,4.0,10,0.0,0.0,-0.8080746,0.18210854584389335,Lingotto,"[{'sender': 'Aggregator', 'receiver': 95, 'amount': 1.7860406637191772, 'price_per_kWh': 0.21000000000000002, 'type': 'GRID_buy', 'hour': 6}]"
